Year_Month,Avg_Close,Volatility
2024-11,142.10776740391586,0.0011074290999413432
2024-12,137.29193847580768,0.0008310786558555879
2025-01,135.91263786182125,0.001464088937136158
2025-02,130.49411329363974,0.0013181488064989073
2025-03,115.19839912389865,0.0011786509745237716
2025-04,104.83444323144106,0.001890666557020994
2025-05,114.68247273270582,0.000840763047682392
